13.572088
500
1.646420
3.736035 8.712682 -2.058841
1.589220 3.195986 -0.095918
10.200310 17.008153 -10.702864
12.885660 7.797696 8.429564
1.941329 10.724891 7.801449
-10.720630 9.580332 -7.647229
-3.170921 11.023053 21.977265
-0.284702 12.830043 3.967467
5.946259 13.539625 4.041643
2.597670 14.174603 7.152700
-9.806841 19.584055 2.443343
6.823343 0.825633 -1.887458
-7.734399 20.652550 12.722200
5.406447 15.778667 9.704178
-3.195595 6.756566 15.735480
5.179214 8.722291 1.592020
5.283422 11.093293 10.941567
3.660553 12.576322 -0.005289
-12.465384 10.319211 11.390967
4.357702 14.336185 2.307260
3.040937 4.329684 13.987111
6.847545 23.829265 -0.200010
5.099274 2.485899 3.942799
4.893106 11.624333 0.205377
-4.008184 16.669259 10.734477
3.906404 5.494063 -6.730346
1.650666 -11.096310 -2.358290
8.662584 5.146557 15.843442
-2.729148 -7.252671 -1.137639
12.698738 -4.877304 13.528380
-1.954230 10.420320 0.639771
-5.856721 -1.800800 -0.371964
4.858123 -2.511123 15.173483
-0.288724 5.216343 -14.968133
-3.054485 -13.879281 5.891104
3.499309 0.937902 7.814248
5.944880 -1.568715 0.395288
6.375276 18.293101 11.263601
1.214459 -0.864344 4.490919
16.578157 2.579709 15.229484
11.745701 2.610318 9.865320
12.302864 -4.595997 4.446150
1.616091 2.640313 18.251361
-5.178267 7.071259 13.036843
8.647540 9.665252 6.433953
0.042686 0.235548 -10.363687
-1.447896 16.732852 4.672878
-0.619232 10.338194 1.848247
4.919226 3.695187 16.865331
-1.788740 -0.578663 3.908729
5.156536 6.210815 -8.329443
3.327603 0.937162 -4.537187
8.687509 8.902268 -8.892840
6.236769 -0.149919 5.828094
5.222611 7.249558 1.504112
3.524794 -0.532113 1.162983
13.430786 7.145204 -5.761386
13.179292 9.745446 -9.579735
9.086595 3.156287 5.103222
9.346311 -1.416282 2.347898
5.933773 5.493136 8.774735
14.332994 7.934098 9.603750
10.529436 12.268106 0.980635
-5.061504 1.741757 10.664347
8.783177 6.905450 6.446768
6.590676 3.176939 -18.953840
-16.616583 8.741341 0.673979
-1.883062 19.549263 -7.491022
6.619874 5.730184 10.746537
-3.448766 -0.464614 0.280625
16.216865 8.739501 -2.686162
13.721479 9.800377 11.527006
1.637741 0.658522 -2.179564
0.450327 5.203202 0.799337
2.759926 16.035671 20.131798
4.555281 3.656530 5.415878
-11.059135 17.693860 -19.176150
11.823748 0.347672 -8.354872
-4.109080 24.610342 -2.133426
3.835537 13.535039 5.267016
2.340815 6.590541 7.304309
5.311841 7.420230 -13.243044
-10.839391 0.737529 -7.811184
17.893344 17.227642 11.175283
-8.178873 15.752502 6.252726
-0.825449 7.585748 1.718011
-7.656826 13.599530 6.926352
-9.827079 19.411461 10.462733
14.898241 2.533216 7.022724
0.199172 -5.117490 5.102800
-0.913699 -13.745468 -1.549564
-4.785183 4.748506 1.265911
7.514070 -5.908124 -0.865624
13.768412 -11.391072 -5.655610
8.004078 3.428836 19.448484
-4.535069 0.029451 8.981729
-8.438502 -10.573005 7.591520
10.995632 -2.396321 9.594366
-1.695902 -2.653799 6.838941
15.472903 -2.410096 14.246103
23.873754 -1.608569 -10.243501
0.176413 4.375073 -0.435509
2.578303 1.892909 18.320575
20.288068 13.101901 1.514948
-6.135730 8.899896 8.933121
9.547236 -1.127362 4.257675
-5.573293 4.785977 -4.294358
0.214465 0.258810 -6.946808
-8.759687 4.667136 18.447056
1.394066 -4.042842 1.052494
-0.584853 14.662779 24.961173
12.322228 7.988966 10.879694
3.936923 -8.754673 16.455879
10.218974 0.126076 1.703966
7.082965 6.538433 5.379373
10.419578 2.440191 12.831324
1.835181 -1.731833 -1.114700
4.564999 14.528880 4.606165
9.422126 2.000380 5.386268
-2.323163 19.012522 8.496651
17.974662 15.611532 18.357284
7.175332 8.335050 -10.588963
18.237067 -3.199060 4.190195
9.141671 -6.583730 -5.201006
12.869473 -1.102784 14.663558
-0.876842 4.508824 -9.727330
4.351532 8.158238 19.655477
14.028949 -5.160304 0.482479
13.545084 16.913118 9.536037
1.303994 18.686516 2.825029
0.133254 -1.087009 2.954162
12.705174 1.185420 -13.715418
15.454842 16.359521 -3.519755
16.923018 5.806169 0.450517
6.959304 13.537589 2.514768
7.950820 3.883053 12.544710
4.055575 7.243408 14.731201
-8.409099 5.523544 0.708486
4.426147 12.787912 0.766325
10.568435 6.839232 -9.511973
5.925593 1.730263 4.491934
0.859341 10.061898 7.240419
5.336191 1.313540 1.583650
-1.695642 16.315819 1.899128
-4.982829 6.454667 7.475347
6.839772 10.819096 -6.252991
7.022552 19.261765 4.760383
-11.392001 -0.378818 6.357267
-1.893345 1.614414 2.701209
1.726249 13.641681 1.863582
11.655354 16.402946 11.168491
5.495328 -4.289837 12.539954
6.428183 -2.037799 23.764709
0.729204 4.318204 -6.981557
1.548752 14.651853 -6.426783
5.586612 -4.515613 10.249925
4.579218 -0.057475 -7.434479
11.534010 16.496405 7.161073
-11.896489 12.313767 9.980518
-11.910438 4.384497 -3.755986
18.534905 -3.691381 -3.431034
19.034926 -1.258056 -2.847634
8.822948 -6.241530 15.679836
-3.100374 9.991297 -5.208424
-10.493649 7.400437 -1.785995
9.760012 -0.469966 16.723775
9.005329 -9.259861 13.648677
13.096798 9.635891 13.509450
-5.617227 -3.030536 2.207063
8.500197 2.729079 -0.906128
6.772821 4.101839 -10.983774
22.108533 11.369780 0.056074
9.614529 -2.812397 1.946031
-2.155345 -2.904160 15.175171
-3.624959 21.950092 12.642428
20.678330 -7.039834 13.070822
14.899340 3.296547 28.122975
8.107415 2.078382 0.036644
6.332342 -2.087730 -2.328295
10.390332 5.114944 4.907625
15.436572 1.830014 -1.363840
-2.471738 -1.999398 16.052819
14.948768 -7.981568 21.349691
20.978717 8.306751 1.398385
-1.753187 18.180158 16.601051
15.085491 -9.051465 -5.763820
1.741904 16.775125 -1.430162
-5.819742 8.575708 7.185233
-1.486594 20.295386 12.384895
5.398878 7.940748 -3.823982
-0.493466 5.107033 6.751369
15.799822 -8.060231 0.774410
15.527731 -3.753572 17.415112
4.618137 11.012083 -5.211633
-10.575951 -6.356549 10.437433
8.350795 6.110657 0.529450
20.958603 18.444929 2.730525
19.779803 6.082661 17.460348
12.590692 1.996466 22.645429
-5.591187 11.349054 16.900584
7.606914 14.430827 13.213838
0.643310 14.545746 1.340677
-4.187091 -0.120553 -5.486912
6.588880 13.493527 0.038449
-4.534000 -2.154268 19.230548
-3.764016 7.985383 18.116595
-1.526163 -7.001847 0.019647
6.309484 4.664146 21.064773
-1.031352 6.447716 14.941704
19.642217 15.977831 -1.639642
9.245641 -4.844413 -4.132754
12.688512 21.803791 -9.711829
11.696405 21.013005 6.684327
16.452857 18.785224 2.017629
-1.062990 23.418896 14.506427
13.545904 17.203007 22.117578
-3.182616 13.765632 -0.556036
3.328350 -0.577437 12.740917
10.965364 -15.516921 6.382052
-0.662908 -3.924462 -1.112514
4.403062 -8.159604 7.886515
12.987878 -4.200008 -3.639686
-0.060102 0.557180 12.431683
2.849565 7.694471 16.258889
4.015218 9.256413 13.325651
17.735414 8.131829 13.489053
25.793932 -4.602790 -3.146469
-1.247127 -18.851618 12.557419
2.097748 -8.018485 -4.912753
-0.442404 -3.744838 19.891707
11.276031 13.130363 9.215736
10.875124 -3.237508 12.730316
15.602561 -0.275634 -2.979475
4.038998 2.786861 -9.675027
14.918534 11.922624 -7.026943
13.418668 4.101769 7.394200
7.361382 -4.522638 2.288617
0.059432 -9.310168 23.170266
10.429997 3.518887 5.914500
6.734837 -7.116340 9.098834
6.226619 6.973978 16.211357
2.311565 -9.636684 9.182244
-1.986766 -5.691668 3.976395
11.466549 10.328267 -3.174845
17.434477 16.636265 2.718403
6.668727 15.808478 -5.596695
8.864847 2.312390 11.634847
8.318975 3.987017 10.834950
13.935628 -8.219577 8.178788
6.341948 7.589855 0.826437
10.825174 -3.651421 -6.678841
15.456453 7.095189 15.275480
4.882707 7.663779 11.999904
6.277311 -0.595681 9.349273
5.195986 13.044095 8.211874
7.210658 3.566287 0.902029
0.971189 22.698328 -5.856887
-4.279402 13.893567 4.060830
10.665926 16.122035 -3.992634
5.883273 11.543851 8.515682
17.827894 -5.094589 -4.740928
4.390017 5.947213 13.812919
-2.573849 13.334791 21.058935
11.493201 13.065811 10.326668
17.732861 15.454771 15.657138
-2.349340 17.409214 6.440667
6.364175 -1.252803 -22.096128
5.372109 11.401240 -3.711301
4.231414 11.144578 9.654412
1.322421 9.995731 18.060349
-2.277898 20.853567 15.713228
25.498013 4.891695 6.814207
6.294513 25.658718 20.644260
11.837167 3.337453 3.473226
2.519214 6.750527 12.776019
5.409801 2.594439 -2.854459
14.607418 21.097574 13.928238
-0.641865 16.548257 -15.416046
14.846756 18.937132 6.858950
13.172569 -15.773801 4.864210
-6.375729 9.850841 4.365430
8.971832 0.845652 5.662213
19.423846 7.805444 8.278783
14.618183 1.352774 2.996775
11.681961 7.707926 -1.731452
4.996758 -4.418395 -9.633840
6.333035 -12.749814 -13.511578
-1.168557 -0.931364 21.067998
18.811719 5.768344 17.664544
5.689332 -9.845556 -14.308672
0.111774 -4.770448 3.454560
19.680286 -7.589890 -0.042232
14.039215 -10.336188 7.491068
15.264395 -6.380593 13.153225
24.861247 -6.623537 1.115229
10.789780 8.098426 11.992108
12.657255 -1.402375 -2.326704
23.817324 6.470156 6.920655
4.834977 16.059209 1.374828
13.917933 -0.774343 5.104022
-0.816237 0.847476 17.990095
13.948182 11.877310 23.330819
10.648766 1.381262 10.357880
13.805794 8.071483 15.517134
24.366790 -14.864559 10.717854
-2.855718 -7.894566 -3.832508
17.897436 11.966364 6.160973
10.076302 15.179291 -1.983755
16.256437 10.534411 12.674664
6.592100 -2.559566 3.272010
16.432028 5.282416 17.062045
9.920026 13.351564 11.655438
5.776220 -9.378598 5.896069
14.724626 0.573025 3.838514
10.289259 -3.644083 -12.852185
27.165957 -4.506532 2.324997
9.992907 12.017447 12.037667
17.126131 17.073163 5.466486
-5.449902 -3.698079 -5.978216
5.120022 -1.105329 15.080565
-0.724924 8.501781 9.317312
19.669527 2.368900 -7.981785
11.794359 6.521843 6.963851
2.815307 20.498904 5.313215
-1.880977 3.883145 5.564405
9.784581 36.692319 9.660168
7.309898 3.375604 6.954008
6.249223 16.475592 7.064425
16.503408 -5.429831 8.176285
-0.722036 9.235961 -8.186991
4.292029 6.638123 -3.595082
16.967852 8.972835 17.965795
11.704873 14.941205 5.014628
6.110711 21.983684 13.736996
21.789925 11.971832 10.920705
13.046811 11.025873 9.621624
-3.586291 21.441230 15.891751
-8.241805 14.691902 -3.445588
11.204392 8.655374 6.692414
16.250196 12.339218 11.861841
9.411459 15.031581 12.413652
6.016446 -3.079505 9.652202
16.094272 17.469538 15.570603
3.775863 -1.824697 7.692853
10.867895 5.692753 20.998848
-6.137827 -6.918249 3.005880
-16.165929 -5.477318 -5.256284
16.351472 -7.866354 19.328768
9.990948 -5.927039 -3.991581
10.920788 -10.625899 13.891421
2.496718 -1.544922 9.241526
8.407494 0.168517 8.202152
14.049545 -6.804410 1.050071
-2.798391 8.795112 -3.241415
2.247902 9.556378 8.358281
25.830912 4.784254 8.748094
21.811036 1.486296 -8.090596
31.758010 -14.432663 -3.208534
17.542435 9.338928 8.281921
13.214666 15.653855 -0.140633
3.731155 15.285945 14.200275
0.876527 -2.761167 -1.396899
13.916358 6.146139 13.646458
23.189443 4.876424 4.073625
6.941100 -4.318388 6.152939
13.443263 -4.101874 8.613748
5.459475 -1.498676 5.773484
10.084658 -4.807898 20.010576
12.032757 19.209251 7.603994
24.610097 2.148236 -18.667524
16.599293 10.770629 8.081083
23.288327 12.763005 6.664933
5.850129 4.114579 4.911302
21.118263 5.600393 26.840765
8.502127 16.595725 15.646859
23.201670 15.218826 10.586930
15.213278 13.933874 21.421503
14.913695 11.262301 -2.939498
7.911541 5.848082 2.275602
17.643358 -7.179027 -7.991421
4.963202 8.305775 -6.622184
20.042933 15.005658 6.435025
25.154278 25.047656 14.561315
21.048940 -6.136425 -5.467410
9.758272 12.445042 18.917265
-0.919940 14.092861 -4.506334
25.077957 0.612831 -1.414455
19.406775 9.502895 1.669077
15.371843 11.881816 2.622847
16.331661 -7.216165 25.202750
11.279137 12.557562 5.912666
3.600467 11.636904 -4.814548
12.089738 10.278417 9.223922
-5.965125 16.736418 16.142731
1.279097 11.653613 -15.529095
13.893678 25.223136 11.219693
14.872024 0.446526 -0.918027
